Country/Region,Province/State,Lat,Long,Date,Cases,Deaths,Continent
Sierra Leone,,8.460555000000001,-11.779889,3/8/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/9/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/10/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/11/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/12/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/13/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/14/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/15/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/16/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/17/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/18/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/19/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/20/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/21/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/22/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/23/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/24/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/25/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/26/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/27/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/28/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/29/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/30/20,0,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,3/31/20,1,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/1/20,2,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/2/20,2,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/3/20,2,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/4/20,4,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/5/20,6,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/6/20,6,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/7/20,6,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/8/20,7,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/9/20,7,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/10/20,8,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/11/20,8,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/12/20,10,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/13/20,10,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/14/20,11,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/15/20,13,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/16/20,15,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/17/20,26,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/18/20,30,0,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/19/20,35,6,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/20/20,43,6,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/21/20,50,6,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/22/20,61,6,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/23/20,64,10,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/24/20,82,10,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/25/20,82,10,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/26/20,93,10,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/27/20,93,10,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/28/20,104,12,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/29/20,104,12,Africa
Sierra Leone,,8.460555000000001,-11.779889,4/30/20,124,21,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/1/20,136,21,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/2/20,155,21,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/3/20,166,29,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/4/20,178,37,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/5/20,199,43,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/6/20,225,54,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/7/20,231,54,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/8/20,257,54,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/9/20,291,58,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/10/20,307,67,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/11/20,338,72,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/12/20,338,72,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/13/20,387,97,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/14/20,408,97,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/15/20,447,97,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/16/20,462,106,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/17/20,505,141,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/18/20,519,148,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/19/20,534,167,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/20/20,570,205,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/21/20,585,205,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/22/20,606,230,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/23/20,621,241,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/24/20,707,241,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/25/20,735,293,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/26/20,754,297,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/27/20,782,297,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/28/20,812,361,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/29/20,829,386,Africa
Sierra Leone,,8.460555000000001,-11.779889,5/30/20,852,415,Africa
Malawi,,-13.254307999999998,34.301525,1/22/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/23/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/24/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/25/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/26/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/27/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/28/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/29/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/30/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,1/31/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/1/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/2/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/3/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/4/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/5/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/6/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/7/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/8/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/9/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/10/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/11/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/12/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/13/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/14/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/15/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/16/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/17/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/18/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/19/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/20/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/21/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/22/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/23/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/24/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/25/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/26/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/27/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/28/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,2/29/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/1/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/2/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/3/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/4/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/5/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/6/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/7/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/8/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/9/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/10/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/11/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/12/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/13/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/14/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/15/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/16/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/17/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/18/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/19/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/20/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/21/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/22/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/23/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/24/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/25/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/26/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/27/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/28/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/29/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/30/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,3/31/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,4/1/20,0,0,Africa
Malawi,,-13.254307999999998,34.301525,4/2/20,3,0,Africa
Malawi,,-13.254307999999998,34.301525,4/3/20,3,0,Africa
Malawi,,-13.254307999999998,34.301525,4/4/20,4,0,Africa
Malawi,,-13.254307999999998,34.301525,4/5/20,4,0,Africa
Malawi,,-13.254307999999998,34.301525,4/6/20,5,0,Africa
Malawi,,-13.254307999999998,34.301525,4/7/20,8,0,Africa
Malawi,,-13.254307999999998,34.301525,4/8/20,8,0,Africa
Malawi,,-13.254307999999998,34.301525,4/9/20,8,0,Africa
Malawi,,-13.254307999999998,34.301525,4/10/20,9,0,Africa
Malawi,,-13.254307999999998,34.301525,4/11/20,12,0,Africa
Malawi,,-13.254307999999998,34.301525,4/12/20,13,0,Africa
Malawi,,-13.254307999999998,34.301525,4/13/20,16,0,Africa
Malawi,,-13.254307999999998,34.301525,4/14/20,16,0,Africa
Malawi,,-13.254307999999998,34.301525,4/15/20,16,0,Africa
Malawi,,-13.254307999999998,34.301525,4/16/20,16,0,Africa
Malawi,,-13.254307999999998,34.301525,4/17/20,17,3,Africa
Malawi,,-13.254307999999998,34.301525,4/18/20,17,3,Africa
Malawi,,-13.254307999999998,34.301525,4/19/20,17,3,Africa
Malawi,,-13.254307999999998,34.301525,4/20/20,17,3,Africa
Malawi,,-13.254307999999998,34.301525,4/21/20,18,3,Africa
Malawi,,-13.254307999999998,34.301525,4/22/20,23,3,Africa
Malawi,,-13.254307999999998,34.301525,4/23/20,33,3,Africa
Malawi,,-13.254307999999998,34.301525,4/24/20,33,4,Africa
Malawi,,-13.254307999999998,34.301525,4/25/20,33,4,Africa
Malawi,,-13.254307999999998,34.301525,4/26/20,34,4,Africa
Malawi,,-13.254307999999998,34.301525,4/27/20,36,4,Africa
Malawi,,-13.254307999999998,34.301525,4/28/20,36,5,Africa
Malawi,,-13.254307999999998,34.301525,4/29/20,36,7,Africa
Malawi,,-13.254307999999998,34.301525,4/30/20,37,7,Africa
Malawi,,-13.254307999999998,34.301525,5/1/20,37,9,Africa
Malawi,,-13.254307999999998,34.301525,5/2/20,38,9,Africa
Malawi,,-13.254307999999998,34.301525,5/3/20,39,9,Africa
Malawi,,-13.254307999999998,34.301525,5/4/20,41,9,Africa
Malawi,,-13.254307999999998,34.301525,5/5/20,41,9,Africa
Malawi,,-13.254307999999998,34.301525,5/6/20,43,9,Africa
Malawi,,-13.254307999999998,34.301525,5/7/20,43,14,Africa
Malawi,,-13.254307999999998,34.301525,5/8/20,43,14,Africa
Malawi,,-13.254307999999998,34.301525,5/9/20,56,14,Africa
Malawi,,-13.254307999999998,34.301525,5/10/20,56,14,Africa
Malawi,,-13.254307999999998,34.301525,5/11/20,57,24,Africa
Malawi,,-13.254307999999998,34.301525,5/12/20,57,24,Africa
Malawi,,-13.254307999999998,34.301525,5/13/20,63,24,Africa
Malawi,,-13.254307999999998,34.301525,5/14/20,63,24,Africa
Malawi,,-13.254307999999998,34.301525,5/15/20,63,24,Africa
Malawi,,-13.254307999999998,34.301525,5/16/20,65,24,Africa
Malawi,,-13.254307999999998,34.301525,5/17/20,70,27,Africa
Malawi,,-13.254307999999998,34.301525,5/18/20,70,27,Africa
Malawi,,-13.254307999999998,34.301525,5/19/20,70,27,Africa
Malawi,,-13.254307999999998,34.301525,5/20/20,71,27,Africa
Malawi,,-13.254307999999998,34.301525,5/21/20,72,27,Africa
Malawi,,-13.254307999999998,34.301525,5/22/20,82,28,Africa
Malawi,,-13.254307999999998,34.301525,5/23/20,82,28,Africa
Malawi,,-13.254307999999998,34.301525,5/24/20,83,33,Africa
Malawi,,-13.254307999999998,34.301525,5/25/20,101,33,Africa
Malawi,,-13.254307999999998,34.301525,5/26/20,101,37,Africa
Malawi,,-13.254307999999998,34.301525,5/27/20,101,37,Africa
Malawi,,-13.254307999999998,34.301525,5/28/20,203,37,Africa
Malawi,,-13.254307999999998,34.301525,5/29/20,273,42,Africa
Malawi,,-13.254307999999998,34.301525,5/30/20,279,42,Africa
South Sudan,,6.8770000000000024,31.307,1/22/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/23/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/24/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/25/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/26/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/27/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/28/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/29/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/30/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,1/31/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/1/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/2/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/3/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/4/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/5/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/6/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/7/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/8/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/9/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/10/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/11/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/12/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/13/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/14/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/15/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/16/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/17/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/18/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/19/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/20/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/21/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/22/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/23/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/24/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/25/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/26/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/27/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/28/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,2/29/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/1/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/2/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/3/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/4/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/5/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/6/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/7/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/8/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/9/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/10/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/11/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/12/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/13/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/14/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/15/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/16/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/17/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/18/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/19/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/20/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/21/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/22/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/23/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/24/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/25/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/26/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/27/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/28/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/29/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/30/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,3/31/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,4/1/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,4/2/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,4/3/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,4/4/20,0,0,Africa
South Sudan,,6.8770000000000024,31.307,4/5/20,1,0,Africa
South Sudan,,6.8770000000000024,31.307,4/6/20,1,0,Africa
South Sudan,,6.8770000000000024,31.307,4/7/20,2,0,Africa
South Sudan,,6.8770000000000024,31.307,4/8/20,2,0,Africa
South Sudan,,6.8770000000000024,31.307,4/9/20,3,0,Africa
South Sudan,,6.8770000000000024,31.307,4/10/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/11/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/12/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/13/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/14/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/15/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/16/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/17/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/18/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/19/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/20/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/21/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/22/20,4,0,Africa
South Sudan,,6.8770000000000024,31.307,4/23/20,5,0,Africa
South Sudan,,6.8770000000000024,31.307,4/24/20,5,0,Africa
South Sudan,,6.8770000000000024,31.307,4/25/20,5,0,Africa
South Sudan,,6.8770000000000024,31.307,4/26/20,6,0,Africa
South Sudan,,6.8770000000000024,31.307,4/27/20,6,0,Africa
South Sudan,,6.8770000000000024,31.307,4/28/20,34,0,Africa
South Sudan,,6.8770000000000024,31.307,4/29/20,34,0,Africa
South Sudan,,6.8770000000000024,31.307,4/30/20,35,0,Africa
South Sudan,,6.8770000000000024,31.307,5/1/20,45,0,Africa
South Sudan,,6.8770000000000024,31.307,5/2/20,45,0,Africa
South Sudan,,6.8770000000000024,31.307,5/3/20,46,0,Africa
South Sudan,,6.8770000000000024,31.307,5/4/20,46,0,Africa
South Sudan,,6.8770000000000024,31.307,5/5/20,52,0,Africa
South Sudan,,6.8770000000000024,31.307,5/6/20,58,0,Africa
South Sudan,,6.8770000000000024,31.307,5/7/20,74,0,Africa
South Sudan,,6.8770000000000024,31.307,5/8/20,120,2,Africa
South Sudan,,6.8770000000000024,31.307,5/9/20,120,2,Africa
South Sudan,,6.8770000000000024,31.307,5/10/20,120,2,Africa
South Sudan,,6.8770000000000024,31.307,5/11/20,156,2,Africa
South Sudan,,6.8770000000000024,31.307,5/12/20,194,2,Africa
South Sudan,,6.8770000000000024,31.307,5/13/20,203,2,Africa
South Sudan,,6.8770000000000024,31.307,5/14/20,203,3,Africa
South Sudan,,6.8770000000000024,31.307,5/15/20,236,4,Africa
South Sudan,,6.8770000000000024,31.307,5/16/20,236,4,Africa
South Sudan,,6.8770000000000024,31.307,5/17/20,290,4,Africa
South Sudan,,6.8770000000000024,31.307,5/18/20,290,4,Africa
South Sudan,,6.8770000000000024,31.307,5/19/20,290,4,Africa
South Sudan,,6.8770000000000024,31.307,5/20/20,290,4,Africa
South Sudan,,6.8770000000000024,31.307,5/21/20,481,4,Africa
South Sudan,,6.8770000000000024,31.307,5/22/20,563,6,Africa
South Sudan,,6.8770000000000024,31.307,5/23/20,655,6,Africa
South Sudan,,6.8770000000000024,31.307,5/24/20,655,6,Africa
South Sudan,,6.8770000000000024,31.307,5/25/20,806,6,Africa
South Sudan,,6.8770000000000024,31.307,5/26/20,806,6,Africa
South Sudan,,6.8770000000000024,31.307,5/27/20,994,6,Africa
South Sudan,,6.8770000000000024,31.307,5/28/20,994,6,Africa
South Sudan,,6.8770000000000024,31.307,5/29/20,994,6,Africa
South Sudan,,6.8770000000000024,31.307,5/30/20,994,6,Africa
Sao Tome and Principe,,0.18636,6.613081,1/22/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/23/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/24/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/25/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/26/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/27/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/28/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/29/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/30/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,1/31/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/1/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/2/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/3/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/4/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/5/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/6/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/7/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/8/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/9/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/10/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/11/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/12/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/13/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/14/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/15/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/16/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/17/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/18/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/19/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/20/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/21/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/22/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/23/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/24/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/25/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/26/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/27/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/28/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,2/29/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/1/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/2/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/3/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/4/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/5/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/6/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/7/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/8/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/9/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/10/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/11/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/12/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/13/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/14/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/15/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/16/20,0,0,Africa
Sao Tome and Principe,,0.18636,6.613081,3/17/20,0,0,Africa
